,Unnamed: 0,srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
79,27265,175.45.176.3,0,149.171.126.16,0,udp,INT,9e-06,2634,0,254,0,0,0,-,1170666624.0,0.0,2,0,0,0,0,0,1317,0,0,0,0.0,0.0,1421928450,1421928450,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,1,1,1,1,1,1,1,DoS,1
80,27266,175.45.176.3,0,149.171.126.16,0,udp,INT,9e-06,2634,0,254,0,0,0,-,1170666624.0,0.0,2,0,0,0,0,0,1317,0,0,0,0.0,0.0,1421928450,1421928450,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,1,1,1,1,1,1,1,DoS,1
81,27267,175.45.176.3,0,149.171.126.16,0,udp,INT,9e-06,2634,0,254,0,0,0,-,1170666624.0,0.0,2,0,0,0,0,0,1317,0,0,0,0.0,0.0,1421928450,1421928450,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,1,1,1,1,1,1,1,DoS,1
82,27419,175.45.176.0,60299,149.171.126.17,1723,tcp,FIN,2.094408,140853,956,254,252,54,1,-,533298.1875,3487.381592,114,22,255,255,2678925302,2990496894,1236,43,0,0,1936.225294,121.906555,1421928454,1421928456,18.05431,94.566859,0.205707,0.108497,0.09721,0,1,0.0,0.0,0,5,1,2,1,1,1,1,DoS,1
83,27467,175.45.176.0,0,149.171.126.10,0,ospf,INT,59.079288,4968,0,254,0,0,0,-,658.098633,0.0,46,0,0,0,0,0,108,0,0,0,1512.53675,0.0,1421928398,1421928457,1312.873125,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,5,4,3,3,1,1,3,DoS,1
84,27468,175.45.176.0,0,149.171.126.10,0,ospf,INT,59.079288,4968,0,254,0,0,0,-,658.098633,0.0,46,0,0,0,0,0,108,0,0,0,1512.53675,0.0,1421928398,1421928457,1312.873125,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,5,4,3,3,1,1,3,DoS,1
85,27471,175.45.176.0,0,149.171.126.10,0,ospf,INT,59.079288,4968,0,254,0,0,0,-,658.098633,0.0,46,0,0,0,0,0,108,0,0,0,1512.53675,0.0,1421928398,1421928457,1312.873125,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,2,2,1,1,1,1,1,DoS,1
86,27472,175.45.176.0,0,149.171.126.10,0,ospf,INT,59.079288,4968,0,254,0,0,0,-,658.098633,0.0,46,0,0,0,0,0,108,0,0,0,1512.53675,0.0,1421928398,1421928457,1312.873125,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,2,2,1,1,1,1,1,DoS,1
87,27700,175.45.176.3,27884,149.171.126.10,19813,tcp,FIN,1.244486,492,354,254,252,2,1,-,2847.762207,1992.790649,10,8,255,255,1233513179,1305580014,49,44,0,0,7301.111166,316.79325,1421928465,1421928466,132.707222,162.988859,0.243796,0.103563,0.140233,0,1,0.0,0.0,0,3,3,1,2,1,1,1,DoS,1
88,27894,175.45.176.1,63655,149.171.126.12,80,tcp,FIN,1.276584,756,890,62,252,2,2,http,4267.63916,4881.77832,10,8,255,255,111690723,1729315594,76,111,0,0,7459.631135,319.068469,1421928472,1421928473,141.842667,162.014,0.26118,0.141661,0.119519,0,1,0.0,0.0,0,2,2,3,2,1,1,1,DoS,1
89,27943,175.45.176.1,64670,149.171.126.12,80,tcp,FIN,1.17029,792,1724,62,252,2,2,http,4874.005859,10609.33594,10,10,255,255,2031730188,4030813419,79,172,1,416,6850.522338,212.833109,1421928474,1421928475,130.015333,124.345445,0.138153,0.05118,0.086973,0,1,1.0,0.0,0,2,2,2,1,1,1,1,DoS,1
90,28186,175.45.176.3,47501,149.171.126.13,80,tcp,FIN,0.861977,890,1220,254,252,2,2,http,7434.073242,9912.097656,10,8,255,255,3952644462,702362648,89,153,0,0,5251.211315,197.760812,1421928485,1421928486,95.683444,114.302289,0.135767,0.061857,0.07391,0,1,0.0,0.0,0,1,1,1,1,1,1,1,DoS,1
91,28235,175.45.176.2,17791,149.171.126.11,548,tcp,CON,59.969131,327658,16598,254,252,388,0,-,43654.32422,2208.469482,782,386,255,255,381055539,930012124,419,43,0,0,3691.137601,162.157516,1421928428,1421928488,76.92955,156.000891,0.072579,0.028824,0.043755,0,4,0.0,0.0,0,6,2,1,2,1,1,1,DoS,1
92,28428,175.45.176.1,32463,149.171.126.14,143,tcp,FIN,5.202162,2378,271967,62,252,6,109,-,3584.663574,416353.0625,50,222,255,255,4204502403,262458909,48,1225,0,0,5229.450247,2440.262527,1421928492,1421928497,106.166569,23.145728,0.202257,0.086261,0.115996,0,1,0.0,0.0,0,1,3,1,1,1,1,1,DoS,1
93,28710,175.45.176.0,23607,149.171.126.16,443,tcp,FIN,1.06967,3404,2332,254,252,3,2,-,23341.7793,15698.29981,12,10,255,255,3541306496,2027623375,284,233,0,0,5902.269879,250.442656,1421928507,1421928508,97.17318,115.406664,0.088772,0.031004,0.057768,0,1,0.0,0.0,0,9,2,1,4,1,1,1,DoS,1
94,29021,175.45.176.0,0,149.171.126.10,0,ospf,REQ,58.894917,5400,0,254,0,0,0,-,718.8396,0.0,50,0,0,0,0,0,108,0,0,0,2070.47025,0.0,1421928461,1421928520,1251.720125,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0,7,7,4,4,2,2,4,DoS,1
95,29022,175.45.176.0,0,149.171.126.10,0,ospf,REQ,58.894917,5400,0,254,0,0,0,-,718.8396,0.0,50,0,0,0,0,0,108,0,0,0,2070.47025,0.0,1421928461,1421928520,1251.720125,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0,7,7,4,4,2,2,4,DoS,1
96,29025,175.45.176.0,0,149.171.126.10,0,ospf,REQ,58.894917,5400,0,254,0,0,0,-,718.8396,0.0,50,0,0,0,0,0,108,0,0,0,2070.47025,0.0,1421928461,1421928520,1251.720125,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0,7,7,4,4,2,2,4,DoS,1
97,29026,175.45.176.0,0,149.171.126.10,0,ospf,REQ,58.894917,5400,0,254,0,0,0,-,718.8396,0.0,50,0,0,0,0,0,108,0,0,0,2070.47025,0.0,1421928461,1421928520,1251.720125,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0,7,7,4,4,2,2,4,DoS,1
98,29403,175.45.176.2,36495,149.171.126.11,80,tcp,FIN,0.869466,792,5860,62,252,2,3,http,6560.348633,48526.33594,10,10,255,255,4138992164,1410472755,79,586,1,2486,5681.958697,7781.593811,1421928535,1421928535,96.607333,91.079,0.138996,0.040246,0.09875,0,1,1.0,0.0,0,1,1,1,2,1,1,1,DoS,1
99,29778,175.45.176.2,17791,149.171.126.11,548,tcp,CON,59.873299,450006,18146,254,252,535,0,-,60071.78516,2418.841064,1074,422,255,255,381204486,930012124,419,43,0,0,2722.815115,147.789625,1421928488,1421928548,55.982567,142.402797,0.072579,0.028824,0.043755,0,4,0.0,0.0,0,3,1,1,2,1,1,1,DoS,1
100,29780,175.45.176.0,3348,149.171.126.17,25,tcp,FIN,1.663171,19911,1818,254,252,14,8,smtp,92959.77344,8350.313477,34,22,255,255,2572606005,2156445868,586,83,0,0,3044.644243,85.348086,1421928548,1421928549,50.371304,75.267664,0.109931,0.08254,0.027391,0,1,0.0,0.0,0,1,1,1,2,1,1,1,DoS,1
101,29948,175.45.176.0,0,149.171.126.10,0,ospf,REQ,33.520821,7560,0,254,0,0,0,-,1778.476807,0.0,70,0,0,0,0,0,108,0,0,0,571.28375,0.0,1421928521,1421928555,496.161938,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0,7,6,2,3,2,2,2,DoS,1
102,29949,175.45.176.0,0,149.171.126.10,0,ospf,REQ,33.520821,7560,0,254,0,0,0,-,1778.476807,0.0,70,0,0,0,0,0,108,0,0,0,571.28375,0.0,1421928521,1421928555,496.161938,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0,7,6,2,3,2,2,2,DoS,1
103,29952,175.45.176.0,0,149.171.126.10,0,ospf,REQ,33.520821,7560,0,254,0,0,0,-,1778.476807,0.0,70,0,0,0,0,0,108,0,0,0,571.28375,0.0,1421928521,1421928555,496.161938,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0,7,6,2,3,2,2,2,DoS,1
104,29953,175.45.176.0,0,149.171.126.10,0,ospf,REQ,33.520821,7560,0,254,0,0,0,-,1778.476807,0.0,70,0,0,0,0,0,108,0,0,0,571.28375,0.0,1421928521,1421928555,496.161938,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0,7,6,2,3,2,2,2,DoS,1
105,30177,175.45.176.2,40784,149.171.126.12,515,tcp,FIN,0.435538,812,268,254,252,2,1,-,13427.07227,4114.45166,10,6,255,255,1099297722,71333660,81,45,0,0,2304.157118,119.391586,1421928563,1421928563,45.459667,77.342602,0.126473,0.048814,0.077659,0,1,0.0,0.0,0,3,3,2,2,1,1,2,DoS,1
106,30503,175.45.176.3,38023,149.171.126.17,80,tcp,FIN,0.37899,908,1246,62,252,2,2,http,17266.94727,23029.63086,10,8,255,255,1211291240,3414451959,91,156,1,205,2135.563605,72.760859,1421928574,1421928574,42.015889,47.217,0.080177,0.048461,0.031716,0,1,1.0,0.0,0,1,1,5,6,1,1,5,DoS,1
107,30561,175.45.176.0,2582,149.171.126.19,80,tcp,FIN,0.357605,798,1654,62,252,2,2,http,16084.78613,32393.28125,10,8,255,255,566836176,1056270057,80,207,1,426,2115.301359,75.443813,1421928576,1421928576,39.733889,42.871145,0.096284,0.049574,0.04671,0,1,1.0,0.0,0,1,1,2,4,1,1,1,DoS,1
108,30755,175.45.176.1,17630,149.171.126.17,80,tcp,FIN,0.415861,772,1706,254,252,2,2,http,13369.85156,28721.13477,10,8,255,255,3858426778,521155144,77,213,1,452,2431.728021,94.310883,1421928582,1421928582,46.206778,51.595285,0.090156,0.054146,0.03601,0,1,1.0,0.0,0,1,1,5,1,1,1,1,DoS,1
109,31528,175.45.176.2,17791,149.171.126.11,548,tcp,CON,59.934109,679618,19866,254,252,809,0,-,90659.42969,2645.972412,1622,462,255,255,381408767,930012124,419,43,0,0,1922.793731,133.980203,1421928548,1421928608,37.035884,129.959484,0.072579,0.028824,0.043755,0,4,0.0,0.0,0,1,8,2,1,1,1,1,DoS,1
110,31685,175.45.176.3,38110,149.171.126.12,80,tcp,FIN,0.410848,802,1426,62,252,2,2,http,14058.72754,24300.95898,10,8,255,255,3693244858,3399453063,80,178,1,312,2424.42594,73.510289,1421928612,1421928613,45.553,51.70757,0.095598,0.048894,0.046704,0,1,1.0,0.0,0,2,2,1,3,1,1,1,DoS,1
111,31686,175.45.176.3,33513,149.171.126.12,80,tcp,FIN,0.709522,1524,10254,62,252,4,6,http,15965.67773,108399.7344,14,16,255,255,3822366155,1075015116,109,641,2,884,2646.577855,2733.754605,1421928613,1421928614,54.578617,41.517734,0.075492,0.026448,0.049044,0,1,1.0,0.0,0,2,2,1,3,1,1,1,DoS,1
112,32096,175.45.176.0,4574,149.171.126.19,80,tcp,FIN,0.705797,806,7522,62,252,2,4,http,8228.995117,78164.11719,10,12,255,255,2449726649,1217335713,81,627,1,3246,4212.823072,4525.762784,1421928628,1421928629,78.244667,55.418365,0.141495,0.096191,0.045304,0,1,1.0,0.0,0,1,1,1,2,1,1,1,DoS,1
113,32560,175.45.176.0,12406,149.171.126.16,80,tcp,FIN,0.675427,2748,354,254,252,2,1,http,29302.94336,3671.751221,10,8,255,255,155857154,672160644,275,44,1,0,4518.57306,123.140398,1421928647,1421928648,68.576,84.96043,0.108915,0.080693,0.028222,0,1,1.0,0.0,0,1,1,1,3,1,1,1,DoS,1
114,32769,175.45.176.3,57325,149.171.126.11,21,tcp,FIN,3.902111,1467,21692,62,252,11,12,ftp,2909.19458,42885.50391,30,28,255,255,2848540781,2999787261,49,775,0,0,6650.486857,201.098656,1421928652,1421928656,134.555556,140.688328,0.192301,0.10287,0.089431,0,1,0.0,0.0,0,1,1,2,2,1,1,1,DoS,1
115,33003,175.45.176.1,14841,149.171.126.15,3612,tcp,FIN,1.66482,96094,1730,254,252,38,2,http,456135.8125,7899.953125,82,20,255,255,556740286,1769907263,1172,87,0,0,2472.546853,110.36607,1421928665,1421928667,19.980729,76.121633,0.32028,0.218508,0.101772,0,1,0.0,0.0,0,3,1,1,1,1,1,1,DoS,1
116,33054,175.45.176.2,17791,149.171.126.11,548,tcp,CON,59.769596,386318,17888,254,252,460,0,-,51651.54688,2388.505371,922,416,255,255,381716515,930012124,419,43,0,0,3132.003344,150.027781,1421928608,1421928668,65.023169,144.149109,0.072579,0.028824,0.043755,0,4,0.0,0.0,0,1,1,1,1,1,1,1,DoS,1
117,33474,175.45.176.3,0,149.171.126.17,0,sep,INT,1e-05,104,0,254,0,0,0,-,41600000.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1421928685,1421928685,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,12,12,5,4,2,2,4,DoS,1
118,33475,175.45.176.3,0,149.171.126.17,0,sep,INT,1e-05,104,0,254,0,0,0,-,41600000.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1421928685,1421928685,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,12,12,5,4,2,2,4,DoS,1
119,33476,175.45.176.3,0,149.171.126.17,0,sep,INT,1e-05,104,0,254,0,0,0,-,41600000.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1421928685,1421928685,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,12,12,5,4,2,2,4,DoS,1
120,33477,175.45.176.3,0,149.171.126.17,0,sep,INT,1e-05,104,0,254,0,0,0,-,41600000.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1421928685,1421928685,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,12,12,5,4,2,2,4,DoS,1
121,33480,175.45.176.3,0,149.171.126.17,0,sep,INT,1e-05,104,0,254,0,0,0,-,41600000.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1421928685,1421928685,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,12,12,5,4,2,2,4,DoS,1
122,33481,175.45.176.3,0,149.171.126.17,0,sep,INT,1e-05,104,0,254,0,0,0,-,41600000.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1421928685,1421928685,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,12,12,5,4,2,2,4,DoS,1
123,33482,175.45.176.3,0,149.171.126.17,0,sep,INT,1e-05,104,0,254,0,0,0,-,41600000.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1421928685,1421928685,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,12,12,5,4,2,2,4,DoS,1
124,33484,175.45.176.3,0,149.171.126.17,0,sep,INT,1e-05,104,0,254,0,0,0,-,41600000.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1421928685,1421928685,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,12,12,5,4,2,2,4,DoS,1
125,33485,175.45.176.3,0,149.171.126.17,0,sep,INT,1e-05,104,0,254,0,0,0,-,41600000.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1421928685,1421928685,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,12,12,5,4,2,2,4,DoS,1
126,33486,175.45.176.3,0,149.171.126.17,0,sep,INT,1e-05,104,0,254,0,0,0,-,41600000.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1421928685,1421928685,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,12,12,5,4,2,2,4,DoS,1
127,33487,175.45.176.3,0,149.171.126.17,0,sep,INT,1e-05,104,0,254,0,0,0,-,41600000.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1421928685,1421928685,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,12,12,5,4,2,2,4,DoS,1
128,33490,175.45.176.3,0,149.171.126.17,0,sep,INT,1e-05,104,0,254,0,0,0,-,41600000.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1421928685,1421928685,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,12,12,5,4,2,2,4,DoS,1
129,33491,175.45.176.3,0,149.171.126.17,0,sep,INT,1e-05,104,0,254,0,0,0,-,41600000.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1421928685,1421928685,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,12,12,5,4,2,2,4,DoS,1
130,33492,175.45.176.3,0,149.171.126.17,0,sep,INT,1e-05,104,0,254,0,0,0,-,41600000.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1421928685,1421928685,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,12,12,5,4,2,2,4,DoS,1
131,33559,175.45.176.3,13281,149.171.126.15,5060,udp,INT,5e-06,824,0,254,0,0,0,-,659200000.0,0.0,2,0,0,0,0,0,412,0,0,0,0.0,0.0,1421928688,1421928688,0.005,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,4,1,1,1,1,1,1,DoS,1
132,33991,175.45.176.2,17791,149.171.126.11,548,tcp,FIN,39.136543,260790,11438,254,252,310,0,-,53223.71094,2329.280762,626,266,255,255,381891234,930012124,417,43,0,0,3582.446256,161.028859,1421928668,1421928707,62.910938,148.031953,0.072579,0.028824,0.043755,0,1,0.0,0.0,0,1,11,3,1,1,1,1,DoS,1
133,34029,175.45.176.3,7101,149.171.126.16,53,udp,INT,8e-06,120,0,254,0,0,0,dns,60000000.0,0.0,2,0,0,0,0,0,60,0,0,0,0.0,0.0,1421928708,1421928708,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,1,1,1,1,1,1,1,DoS,1
134,34198,175.45.176.3,43466,149.171.126.19,143,tcp,CON,59.971622,46794,9554162,62,252,6,3545,-,6236.416016,1274311.375,1082,7090,255,255,7739989,642190703,43,1348,0,0,2900.018487,1111.739829,1421928655,1421928715,55.478019,8.440507,0.123538,0.044523,0.079015,0,3,0.0,0.0,0,1,1,1,1,1,1,1,DoS,1
135,34340,175.45.176.3,7546,149.171.126.19,21,tcp,FIN,1.290369,680,696,254,252,4,4,ftp,3918.259033,3955.45752,14,12,255,255,1444442268,3503270345,49,58,0,0,5144.088957,145.724531,1421928719,1421928720,99.259151,112.975094,0.100907,0.046999,0.053908,0,1,0.0,0.0,0,1,1,1,2,1,1,1,DoS,1
136,34447,175.45.176.3,53789,149.171.126.16,80,tcp,FIN,0.562241,804,3726,62,252,2,3,http,10301.63184,47723.30469,10,10,255,255,3097795671,2835957317,80,373,1,1418,3188.486808,3874.597118,1421928724,1421928724,62.471222,53.494333,0.097681,0.052023,0.045658,0,1,1.0,0.0,0,1,1,1,1,1,1,1,DoS,1
137,35075,175.45.176.0,15713,149.171.126.15,80,tcp,FIN,0.580755,796,1058,62,252,2,2,http,9876.798828,12755.80957,10,8,255,255,1583415611,3317937694,80,132,1,106,3747.430725,123.744594,1421928749,1421928749,64.528333,75.952859,0.099368,0.04853,0.050838,0,1,1.0,0.0,0,1,1,1,1,1,1,1,DoS,1
138,35130,175.45.176.3,43466,149.171.126.19,143,tcp,FIN,37.098484,24596,5097505,62,252,0,1886,-,5294.663574,1098946.875,572,3784,255,255,7740129,646825687,43,1347,0,0,71.885305,1147.93349,1421928715,1421928752,65.044008,9.856549,0.123538,0.044523,0.079015,0,1,0.0,0.0,0,1,1,1,1,1,1,1,DoS,1
139,35383,175.45.176.1,12123,149.171.126.15,53,udp,INT,1.1e-05,110,0,62,0,0,0,dns,40000000.0,0.0,2,0,0,0,0,0,55,0,0,0,0.0,0.0,1421928761,1421928761,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,1,1,1,4,1,1,1,DoS,1
140,35559,175.45.176.3,62588,149.171.126.19,1530,tcp,FIN,0.679884,486,268,254,252,2,1,-,5153.820312,2635.743652,10,6,255,255,4045327020,65187829,49,45,0,0,4066.943584,208.299391,1421928768,1421928768,73.198111,126.611797,0.11598,0.046821,0.069159,0,1,0.0,0.0,0,2,1,1,3,1,1,1,DoS,1
141,35976,175.45.176.0,53,149.171.126.17,53,udp,INT,1.1e-05,200,0,62,0,0,0,-,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421928784,1421928784,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,1,2,1,1,1,1,1,DoS,1
142,35977,175.45.176.0,53,149.171.126.17,53,udp,INT,1.1e-05,200,0,62,0,0,0,-,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421928784,1421928784,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,1,2,1,1,1,1,1,DoS,1
143,36002,175.45.176.0,47920,149.171.126.17,53,udp,INT,1.1e-05,130,0,62,0,0,0,dns,47272728.0,0.0,2,0,0,0,0,0,65,0,0,0,0.0,0.0,1421928785,1421928785,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,1,1,1,1,1,1,1,DoS,1
144,36387,175.45.176.2,0,149.171.126.12,0,swipe,INT,7.6e-05,60,0,0,0,0,0,-,0.0,0.0,1,0,0,0,0,0,60,0,0,0,0.0,0.0,1421928800,1421928800,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,8,6,6,6,6,6,DoS,1
145,36388,175.45.176.2,0,149.171.126.12,0,swipe,INT,7.6e-05,60,0,0,0,0,0,-,0.0,0.0,1,0,0,0,0,0,60,0,0,0,0.0,0.0,1421928800,1421928800,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,8,6,6,6,6,6,DoS,1
146,36389,175.45.176.2,0,149.171.126.12,0,swipe,INT,7.6e-05,60,0,0,0,0,0,-,0.0,0.0,1,0,0,0,0,0,60,0,0,0,0.0,0.0,1421928800,1421928800,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,8,6,6,6,6,6,DoS,1
147,36392,175.45.176.2,0,149.171.126.12,0,swipe,INT,7.6e-05,60,0,0,0,0,0,-,0.0,0.0,1,0,0,0,0,0,60,0,0,0,0.0,0.0,1421928800,1421928800,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,8,6,6,6,6,6,DoS,1
148,36393,175.45.176.2,0,149.171.126.12,0,swipe,INT,7.6e-05,60,0,0,0,0,0,-,0.0,0.0,1,0,0,0,0,0,60,0,0,0,0.0,0.0,1421928800,1421928800,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,8,6,6,6,6,6,DoS,1
149,36394,175.45.176.2,0,149.171.126.12,0,swipe,INT,7.6e-05,60,0,0,0,0,0,-,0.0,0.0,1,0,0,0,0,0,60,0,0,0,0.0,0.0,1421928800,1421928800,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,8,6,6,6,6,6,DoS,1
150,36397,175.45.176.2,0,149.171.126.12,0,sun-nd,INT,7.6e-05,60,0,0,0,0,0,-,0.0,0.0,1,0,0,0,0,0,60,0,0,0,0.0,0.0,1421928800,1421928800,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,8,6,6,6,6,6,DoS,1
151,36398,175.45.176.2,0,149.171.126.12,0,sun-nd,INT,7.6e-05,60,0,0,0,0,0,-,0.0,0.0,1,0,0,0,0,0,60,0,0,0,0.0,0.0,1421928800,1421928800,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,8,6,6,6,6,6,DoS,1
152,36399,175.45.176.2,0,149.171.126.12,0,sun-nd,INT,7.6e-05,60,0,0,0,0,0,-,0.0,0.0,1,0,0,0,0,0,60,0,0,0,0.0,0.0,1421928800,1421928800,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,8,6,6,6,6,6,DoS,1
153,36404,175.45.176.2,0,149.171.126.12,0,mobile,INT,7.6e-05,60,0,0,0,0,0,-,0.0,0.0,1,0,0,0,0,0,60,0,0,0,0.0,0.0,1421928800,1421928800,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,8,6,6,6,6,6,DoS,1
154,36405,175.45.176.2,0,149.171.126.12,0,mobile,INT,7.6e-05,60,0,0,0,0,0,-,0.0,0.0,1,0,0,0,0,0,60,0,0,0,0.0,0.0,1421928800,1421928800,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,8,6,6,6,6,6,DoS,1
155,36406,175.45.176.2,0,149.171.126.12,0,mobile,INT,7.6e-05,60,0,0,0,0,0,-,0.0,0.0,1,0,0,0,0,0,60,0,0,0,0.0,0.0,1421928800,1421928800,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,8,6,6,6,6,6,DoS,1
156,36410,175.45.176.2,0,149.171.126.12,0,mobile,INT,7.6e-05,60,0,0,0,0,0,-,0.0,0.0,1,0,0,0,0,0,60,0,0,0,0.0,0.0,1421928800,1421928800,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,8,6,6,6,6,6,DoS,1
157,36417,175.45.176.2,0,149.171.126.12,0,sun-nd,INT,7.6e-05,60,0,0,0,0,0,-,0.0,0.0,1,0,0,0,0,0,60,0,0,0,0.0,0.0,1421928800,1421928800,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,8,6,6,6,6,6,DoS,1
158,36418,175.45.176.2,0,149.171.126.12,0,sun-nd,INT,7.6e-05,60,0,0,0,0,0,-,0.0,0.0,1,0,0,0,0,0,60,0,0,0,0.0,0.0,1421928800,1421928800,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,8,6,6,6,6,6,DoS,1
159,36419,175.45.176.2,0,149.171.126.12,0,sun-nd,INT,7.6e-05,60,0,0,0,0,0,-,0.0,0.0,1,0,0,0,0,0,60,0,0,0,0.0,0.0,1421928800,1421928800,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,8,6,6,6,6,6,DoS,1
160,36424,175.45.176.2,0,149.171.126.12,0,mobile,INT,7.6e-05,60,0,0,0,0,0,-,0.0,0.0,1,0,0,0,0,0,60,0,0,0,0.0,0.0,1421928800,1421928800,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,8,6,6,6,6,6,DoS,1
161,36425,175.45.176.2,0,149.171.126.12,0,mobile,INT,7.6e-05,60,0,0,0,0,0,-,0.0,0.0,1,0,0,0,0,0,60,0,0,0,0.0,0.0,1421928800,1421928800,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,8,6,6,6,6,6,DoS,1
162,36453,175.45.176.2,0,149.171.126.12,0,pim,INT,7.6e-05,480,0,254,0,0,0,-,2374.684326,0.0,8,0,0,0,0,0,60,0,0,0,480.118281,0.0,1421928800,1421928801,202.132141,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,8,2,2,2,2,2,DoS,1
163,36454,175.45.176.2,0,149.171.126.12,0,pim,INT,7.6e-05,480,0,254,0,0,0,-,2374.684326,0.0,8,0,0,0,0,0,60,0,0,0,480.118281,0.0,1421928800,1421928801,202.132141,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,9,8,2,2,2,2,2,DoS,1
